OID_,Area_Geo,Length_km,width_km,AR,Lat_Center,Lon_Center,Diam_Geo
68,38.002525623099999,7.686600000000000,6.641000000000000,0.863971066531000,52.175050407699999,-52.755662894399997,7.163800000000000
69,44.030239624200000,8.343400000000001,6.974600000000000,0.835942181844000,45.726435717400001,-135.806516867999989,7.659000000000000
70,57.074508565999999,8.566700000000001,8.336600000000001,0.973140182334000,55.358555167299997,-76.676987184100000,8.451650000000001
71,45.256007798900001,8.521100000000001,6.742800000000000,0.791306286747000,42.754924599900001,-133.211025514999989,7.631950000000000
72,145.841492385000009,13.891999999999999,13.041000000000000,0.938741721854000,52.587725691199999,-92.518292657800004,13.466500000000000
73,78.059905097799998,10.798000000000000,9.927099999999999,0.919346175218000,45.683113379399998,-55.557214128600002,10.362550000000001
74,101.618327492999995,11.821999999999999,11.385999999999999,0.963119607511000,46.782332955900003,-75.405324883000006,11.603999999999999
75,290.924367937000000,20.667000000000002,18.905000000000001,0.914743310592000,47.470087432299998,-91.357680812100000,19.786000000000001
76,48.027335691200001,8.146300000000000,7.714100000000000,0.946945238943000,43.687881509199997,-113.611724629999998,7.930200000000000
77,150.637301532999999,14.128000000000000,13.867000000000001,0.981526047565000,45.775595117899996,-85.062849577999998,13.997500000000000
78,96.678896351899994,11.868000000000000,9.953300000000000,0.838667003707000,42.483337216899997,-72.275884960900001,10.910650000000000
79,58.239195004700001,8.980600000000001,7.873300000000000,0.876700888582000,-17.080315998200000,-173.731056115000001,8.426950000000000
80,312.462879751000003,19.954999999999998,19.937000000000001,0.999097970433000,-11.344095014900001,-173.980559523000011,19.946000000000002
81,65.673614772799993,9.705900000000000,8.197800000000001,0.844620282509000,-25.469474044999998,-172.501140967999987,8.951850000000000
82,112.489433657000006,14.135000000000000,10.301000000000000,0.728758401132000,4.705366744790000,-170.282269286000002,12.218000000000000
83,34.034533453700000,6.875200000000000,6.160000000000000,0.895973935304000,-28.243273795699999,-169.661584833999996,6.517600000000000
84,24.452595094700001,5.847000000000000,5.227200000000000,0.893996921498000,2.939696088030000,-169.420551152999991,5.537100000000000
85,24.661158105900000,5.813700000000000,5.291700000000000,0.910212085247000,2.865354402940000,-169.406868145999994,5.552700000000000
86,73.921396136400006,10.087999999999999,9.216300000000000,0.913590404441000,7.258145079120000,-168.429587752000003,9.652150000000001
87,206.125960959999986,16.292999999999999,16.047000000000001,0.984901491438000,0.964431298335000,-167.951830532999992,16.170000000000002
88,285.792121869000027,21.061000000000000,18.564000000000000,0.881439627748000,8.779732112590001,-166.087836149999987,19.812500000000000
89,49.028588275399997,8.220700000000001,7.453400000000000,0.906662449670000,3.056588571030000,-165.105503843999998,7.837050000000000
90,113.982864336999995,12.016000000000000,11.440000000000000,0.952063914780000,3.173429777500000,-165.123949692999986,11.728000000000000
91,76.073638409699996,10.246000000000000,9.313400000000000,0.908979113801000,3.630643439960000,-165.323079560999986,9.779700000000000
92,51.763888196499998,8.384800000000000,8.043300000000000,0.959271538975000,24.444075516000002,-164.141095287000013,8.214050000000000
93,39.470382702800002,7.075000000000000,6.892600000000000,0.974219081272000,-32.263596025399998,-163.321521601000001,6.983800000000000
94,84.918124095200000,11.090999999999999,9.752700000000001,0.879334595618000,-28.972424469100002,-161.532003906999989,10.421849999999999
95,243.350088019999987,17.902999999999999,16.812000000000001,0.939060492655000,-10.001166642199999,-161.290873288000000,17.357500000000002
96,70.385909875500005,9.868000000000000,9.209000000000000,0.933218483989000,-9.368895292700000,-161.255432194999997,9.538500000000001
97,109.008437493000002,11.813000000000001,11.319000000000001,0.958181664268000,-9.286421737540000,-161.226855591000003,11.566000000000001
98,43.736227916799997,7.482800000000000,7.207600000000000,0.963222323195000,-9.051437871930000,-161.385329137000014,7.345200000000000
99,87.038822621199998,11.125000000000000,10.154000000000000,0.912719101124000,-5.442372467800000,-160.565470272999988,10.639500000000000
